1746010821.52,1746101433.0,27.23,1007.3,43.79,22.0,0.0,0.0,0.0,0.0,0.0
1746010822.21,1746101434.0,27.24,1007.31,43.92,22.0,0.0,0.0,0.0,0.0,0.0
1746010822.9,1746101435.0,27.24,1007.3,43.65,21.0,0.0,0.0,0.0,0.0,0.0
1746010823.59,1746101435.0,27.24,1007.3,43.92,22.0,0.0,0.0,0.0,0.0,0.0
